match_id,balls_per_over,team1,team2,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,winner_innings,outcome,method
540178,6,West Indies,Australia,male,2011/12,2012/04/23,The Frank Worrell Trophy,3,"Windsor Park, Roseau",Dominica,Australia,bat,MS Wade,AL Hill,M Erasmus,PJ Nero,IJ Gould,JJ Crowe,Australia,75,NA,NA,NA,NA
573013,6,Australia,Sri Lanka,male,2012/13,2013/01/03,Warne-Muralitharan Trophy,3,Sydney Cricket Ground,NA,Australia,field,JM Bird,AL Hill,Aleem Dar,PR Reiffel,NJ Llong,BC Broad,Australia,NA,5,NA,NA,NA
745155,6,Sri Lanka,Pakistan,male,2014,2014/08/14,Pakistan in Sri Lanka Test Series,2,Sinhalese Sports Club Ground,Colombo,Sri Lanka,bat,HMRKB Herath,RK Illingworth,IJ Gould,REJ Martinesz,BNJ Oxenford,AJ Pycroft,Sri Lanka,105,NA,NA,NA,NA
914205,6,New Zealand,Sri Lanka,male,2015/16,2015/12/18,Sri Lanka in New Zealand Test Series,2,Seddon Park,Hamilton,New Zealand,field,KS Williamson,PR Reiffel,NJ Llong,PD Jones,RA Kettleborough,DC Boon,New Zealand,NA,5,NA,NA,NA
1263462,6,England,Australia,male,2021/22,2021/12/08,The Ashes,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,England,bat,TM Head,RJ Tucker,PR Reiffel,SJ Nogajski,P Wilson,DC Boon,Australia,NA,9,NA,NA,NA
1263464,6,England,Australia,male,2021/22,2021/12/26,The Ashes,3,Melbourne Cricket Ground,Melbourne,Australia,field,SM Boland,P Wilson,PR Reiffel,SAJ Craig,RJ Tucker,DC Boon,Australia,14,NA,1,NA,NA
1277079,6,India,South Africa,male,2021/22,2021/12/26,India tour of South Africa,1,"SuperSport Park, Centurion",Centurion,India,bat,KL Rahul,M Erasmus,AT Holdstock,BP Jele,A Paleker,AJ Pycroft,India,113,NA,NA,NA,NA
1277080,6,India,South Africa,male,2021/22,2022/01/03,India tour of South Africa,2,"The Wanderers Stadium, Johannesburg",Johannesburg,India,bat,D Elgar,M Erasmus,A Paleker,BP Jele,AT Holdstock,AJ Pycroft,South Africa,NA,7,NA,NA,NA
1263465,6,Australia,England,male,2021/22,2022/01/05,The Ashes,4,Sydney Cricket Ground,Sydney,Australia,bat,UT Khawaja,RJ Tucker,PR Reiffel,SAJ Craig,P Wilson,SR Bernard,NA,NA,NA,NA,draw,NA
1277081,6,India,South Africa,male,2021/22,2022/01/11,India tour of South Africa,3,"Newlands, Cape Town",Cape Town,India,bat,KD Petersen,M Erasmus,AT Holdstock,BP Jele,A Paleker,AJ Pycroft,South Africa,NA,7,NA,NA,NA
1153838,6,Sri Lanka,New Zealand,male,2018/19,2018/12/15,Sri Lanka tour of New Zealand,1,"Basin Reserve, Wellington",Wellington,New Zealand,field,TWM Latham,RJ Tucker,MA Gough,CM Brown,RK Illingworth,RB Richardson,NA,NA,NA,NA,draw,NA
1239543,6,England,India,male,2021,2021/08/04,India tour of England,1,"Trent Bridge, Nottingham",Nottingham,England,bat,JE Root,RA Kettleborough,MA Gough,DJ Millns,RK Illingworth,BC Broad,NA,NA,NA,NA,draw,NA
1239544,6,India,England,male,2021,2021/08/12,India tour of England,2,"Lord's, London",London,England,field,KL Rahul,RK Illingworth,MA Gough,AG Wharf,RA Kettleborough,BC Broad,India,151,NA,NA,NA,NA
1239546,6,India,England,male,2021,2021/09/02,India tour of England,4,"Kennington Oval, London",London,England,field,RG Sharma,RK Illingworth,AG Wharf,M Burns,MA Gough,BC Broad,India,157,NA,NA,NA,NA
1243015,6,Sri Lanka,England,male,2020/21,2021/01/14,England tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,JE Root,RSA Palliyaguruge,HDPK Dharmasena,RR Wimalasiri,LE Hannibal,RS Madugalle,England,NA,7,NA,NA,NA
1249210,6,New Zealand,England,male,2021,2021/06/02,New Zealand tour of England,1,"Lord's, London",London,New Zealand,bat,DP Conway,RA Kettleborough,MA Gough,M Burns,RK Illingworth,BC Broad,NA,NA,NA,NA,draw,NA
1263463,6,Australia,England,male,2021/22,2021/12/16,The Ashes,2,Adelaide Oval,Adelaide,Australia,bat,M Labuschagne,RJ Tucker,P Wilson,SJ Nogajski,PR Reiffel,DC Boon,Australia,275,NA,NA,NA,NA
1263466,6,Australia,England,male,2021/22,2022/01/14,The Ashes,5,"Bellerive Oval, Hobart",Hobart,England,field,TM Head,RJ Tucker,P Wilson,DM Koch,PR Reiffel,DC Boon,Australia,146,NA,NA,NA,NA
1277978,6,Pakistan,Bangladesh,male,2021/22,2021/12/04,Pakistan tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Pakistan,bat,Sajid Khan,Sharfuddoula,MA Gough,Masudur Rahman,Gazi Sohel,Neeyamur Rashid,Pakistan,8,NA,1,NA,NA
1278675,6,India,New Zealand,male,2021/22,2021/12/03,New Zealand tour of India,2,"Wankhede Stadium, Mumbai",Mumbai,India,bat,MA Agarwal,Nitin Menon,AK Chaudhary,KN Ananthapadmanabhan,VK Sharma,J Srinath,India,372,NA,NA,NA,NA
1288346,6,Sri Lanka,West Indies,male,2021/22,2021/11/29,West Indies tour of Sri Lanka,2,Galle International Stadium,Galle,Sri Lanka,bat,DM de Silva,RSA Palliyaguruge,HDPK Dharmasena,RMPJ Rambukwella,LE Hannibal,RS Madugalle,Sri Lanka,164,NA,NA,NA,NA
1288979,6,New Zealand,Bangladesh,male,2021/22,2022/01/01,Bangladesh tour of New Zealand,1,"Bay Oval, Mount Maunganui",Mount Maunganui,Bangladesh,field,Ebadat Hossain,CB Gaffaney,CM Brown,SB Haig,WR Knights,JJ Crowe,Bangladesh,NA,8,NA,NA,NA
1288980,6,New Zealand,Bangladesh,male,2021/22,2022/01/09,Bangladesh tour of New Zealand,2,"Hagley Oval, Christchurch",Christchurch,Bangladesh,field,TWM Latham,WR Knights,CB Gaffaney,SB Haig,CM Brown,JJ Crowe,New Zealand,117,NA,1,NA,NA
1288981,6,South Africa,New Zealand,male,2021/22,2022/02/17,South Africa tour of New Zealand,1,"Hagley Oval, Christchurch",Christchurch,New Zealand,field,MJ Henry,CB Gaffaney,CM Brown,SB Haig,WR Knights,JJ Crowe,New Zealand,276,NA,1,NA,NA
1288982,6,South Africa,New Zealand,male,2021/22,2022/02/25,South Africa tour of New Zealand,2,"Hagley Oval, Christchurch",Christchurch,South Africa,bat,K Rabada,WR Knights,CM Brown,SB Haig,CB Gaffaney,JJ Crowe,South Africa,198,NA,NA,NA,NA
1278682,6,India,Sri Lanka,male,2021/22,2022/03/04,Sri Lanka tour of India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,bat,RA Jadeja,VK Sharma,Nitin Menon,J Madanagopal,AK Chaudhary,J Srinath,India,222,NA,1,NA,NA
1288310,6,Pakistan,Australia,male,2021/22,2022/03/04,Australia tour of Pakistan,1,Rawalpindi Cricket Stadium,Rawalpindi,Pakistan,bat,Imam-ul-Haq,Aleem Dar,Ahsan Raza,Rashid Riaz,Asif Yaqoob,RS Madugalle,NA,NA,NA,NA,draw,NA
1256726,6,England,West Indies,male,2021/22,2022/03/08,England tour of West Indies,1,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,England,bat,NE Bonner,JS Wilson,GO Brathwaite,N Duguid,LS Reifer,RB Richardson,NA,NA,NA,NA,draw,NA
1278683,6,India,Sri Lanka,male,2021/22,2022/03/12,Sri Lanka tour of India,2,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India,bat,SS Iyer,Nitin Menon,AK Chaudhary,J Madanagopal,VK Sharma,J Srinath,India,238,NA,NA,NA,NA
1288311,6,Australia,Pakistan,male,2021/22,2022/03/12,Australia tour of Pakistan,2,"National Stadium, Karachi",Karachi,Australia,bat,Babar Azam,Aleem Dar,Ahsan Raza,Asif Yaqoob,Rashid Riaz,RS Madugalle,NA,NA,NA,NA,draw,NA
1256727,6,England,West Indies,male,2021/22,2022/03/16,England tour of West Indies,2,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,bat,KC Brathwaite,N Duguid,JS Wilson,LS Reifer,GO Brathwaite,RB Richardson,NA,NA,NA,NA,draw,NA
1288312,6,Australia,Pakistan,male,2021/22,2022/03/21,Australia tour of Pakistan,3,"Gaddafi Stadium, Lahore",Lahore,Australia,bat,PJ Cummins,Aleem Dar,Ahsan Raza,Rashid Riaz,Asif Yaqoob,RS Madugalle,Australia,115,NA,NA,NA,NA
1256728,6,England,West Indies,male,2021/22,2022/03/24,England tour of West Indies,3,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,J Da Silva,JS Wilson,GO Brathwaite,N Duguid,LS Reifer,RB Richardson,West Indies,NA,10,NA,NA,NA
1277100,6,South Africa,Bangladesh,male,2021/22,2022/03/31,Bangladesh tour of South Africa,1,"Kingsmead, Durban",Durban,Bangladesh,field,KA Maharaj,M Erasmus,AT Holdstock,BP Jele,A Paleker,AJ Pycroft,South Africa,220,NA,NA,NA,NA
1277101,6,South Africa,Bangladesh,male,2021/22,2022/04/08,Bangladesh tour of South Africa,2,"St George's Park, Port Elizabeth",Gqeberha,South Africa,bat,KA Maharaj,M Erasmus,A Paleker,BP Jele,AT Holdstock,AJ Pycroft,South Africa,332,NA,NA,NA,NA
1308488,6,Sri Lanka,Bangladesh,male,2022,2022/05/15,Sri Lanka tour of Bangladesh,1,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Sri Lanka,bat,AD Mathews,Sharfuddoula,RA Kettleborough,Masudur Rahman,JS Wilson,BC Broad,NA,NA,NA,NA,draw,NA
1308489,6,Bangladesh,Sri Lanka,male,2022,2022/05/23,Sri Lanka tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,AM Fernando,Sharfuddoula,JS Wilson,Gazi Sohel,RA Kettleborough,BC Broad,Sri Lanka,NA,10,NA,NA,NA
1276901,6,New Zealand,England,male,2022,2022/06/02,New Zealand tour of England,1,"Lord's, London",London,New Zealand,bat,JE Root,RJ Tucker,MA Gough,M Burns,PR Reiffel,RB Richardson,England,NA,5,NA,NA,NA
64058,6,England,Sri Lanka,male,2003/04,2003/12/18,England tour of Sri Lanka,3,"Sinhalese Sports Club Ground, Colombo",Colombo,England,bat,TT Samaraweera,SA Bucknor,Aleem Dar,NA,TH Wijewardene,CH Lloyd,Sri Lanka,215,NA,1,NA,NA
64059,6,Australia,India,male,2003/04,2003/12/04,India tour of Australia,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,India,field,SC Ganguly,SA Bucknor,RE Koertzen,NA,PD Parker,MJ Procter,NA,NA,NA,NA,draw,NA
1276902,6,New Zealand,England,male,2022,2022/06/10,New Zealand tour of England,2,"Trent Bridge, Nottingham",Nottingham,England,field,JM Bairstow,PR Reiffel,MA Gough,MJ Saggers,RJ Tucker,RB Richardson,England,NA,5,NA,NA,NA
64055,6,West Indies,Zimbabwe,male,2003/04,2003/11/12,West Indies tour of Zimbabwe,2,"Queens Sports Club, Bulawayo",Bulawayo,West Indies,bat,BC Lara,SJA Taufel,RE Koertzen,NA,ID Robinson,GR Viswanath,West Indies,128,NA,NA,NA,NA
64052,6,Bangladesh,England,male,2003/04,2003/10/21,England tour of Bangladesh,1,"Bangabandhu National Stadium, Dhaka",Dhaka,Bangladesh,bat,SJ Harmison,EAR de Silva,Aleem Dar,NA,AFM Akhtaruddin,Wasim Raja,England,NA,7,NA,NA,NA
64027,6,Australia,West Indies,male,2003,2003/05/09,Australia tour of West Indies,4,"Antigua Recreation Ground, St John's, Antigua",St John's,Australia,bat,S Chanderpaul,S Venkataraghavan,DR Shepherd,NA,BR Doctrove,MJ Procter,West Indies,NA,3,NA,NA,NA
64036,6,Bangladesh,Australia,male,2003,2003/07/18,Bangladesh tour of Australia,1,"Marrara Cricket Ground, Darwin",Darwin,Australia,field,SR Waugh,RE Koertzen,DR Shepherd,NA,SJA Taufel,MJ Procter,Australia,132,NA,1,NA,NA
64038,6,South Africa,England,male,2003,2003/07/24,South Africa tour of England and Ireland,1,"Edgbaston, Birmingham",Birmingham,South Africa,bat,GC Smith,S Venkataraghavan,DJ Harper,NA,JW Lloyds,RS Madugalle,NA,NA,NA,NA,draw,NA
64040,6,England,South Africa,male,2003,2003/08/14,South Africa tour of England and Ireland,3,"Trent Bridge, Nottingham",Nottingham,England,bat,RJ Kirtley,DJ Harper,DB Hair,NA,NA Mallender,RS Madugalle,England,70,NA,NA,NA,NA
64041,6,South Africa,England,male,2003,2003/08/21,South Africa tour of England and Ireland,4,"Headingley, Leeds",Leeds,South Africa,bat,G Kirsten,SJA Taufel,BF Bowden,NA,P Willey,RS Madugalle,South Africa,191,NA,NA,NA,NA
64042,6,South Africa,England,male,2003,2003/09/04,South Africa tour of England and Ireland,5,"Kennington Oval, London",London,South Africa,bat,ME Trescothick,S Venkataraghavan,SJA Taufel,NA,JW Lloyds,RS Madugalle,England,NA,9,NA,NA,NA
64047,6,New Zealand,India,male,2003/04,2003/10/16,New Zealand tour of India,2,"Punjab Cricket Association Stadium, Mohali, Chandigarh",Chandigarh,New Zealand,bat,DR Tuffey,RE Koertzen,DR Shepherd,NA,I Shivram,RS Madugalle,NA,NA,NA,NA,draw,NA
64049,6,Zimbabwe,Australia,male,2003/04,2003/10/17,Zimbabwe tour of Australia,2,Sydney Cricket Ground,Sydney,Zimbabwe,bat,RT Ponting,S Venkataraghavan,BF Bowden,NA,PD Parker,GR Viswanath,Australia,NA,9,NA,NA,NA
64051,6,South Africa,Pakistan,male,2003/04,2003/10/24,South Africa tour of Pakistan,2,"Iqbal Stadium, Faisalabad",Faisalabad,South Africa,bat,G Kirsten,SJA Taufel,DJ Harper,NA,Asad Rauf,CH Lloyd,NA,NA,NA,NA,draw,NA
1317147,6,Bangladesh,West Indies,male,2022,2022/06/16,Bangladesh tour of West Indies,1,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,field,KAJ Roach,JS Wilson,CB Gaffaney,GO Brathwaite,RK Illingworth,JJ Crowe,West Indies,NA,7,NA,NA,NA
1122310,6,South Africa,Zimbabwe,male,2017/18,2017/12/26,Zimbabwe tour of South Africa,NA,"St George's Park, Port Elizabeth",Port Elizabeth,South Africa,bat,AK Markram,RA Kettleborough,PR Reiffel,S George,MA Gough,BC Broad,South Africa,120,NA,1,NA,NA
1145000,6,Australia,Sri Lanka,male,2018/19,2019/01/24,Sri Lanka tour of Australia,1,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sri Lanka,bat,PJ Cummins,M Erasmus,RK Illingworth,GA Abood,MA Gough,J Srinath,Australia,40,NA,1,NA,NA
1152847,6,England,Australia,male,2019,2019/08/14,The Ashes,2,Lord's,London,Australia,field,BA Stokes,CB Gaffaney,Aleem Dar,AG Wharf,JS Wilson,RS Madugalle,NA,NA,NA,NA,draw,NA
238180,6,New Zealand,West Indies,male,2005/06,2006/03/09,West Indies tour of New Zealand,1,Eden Park,Auckland,West Indies,field,SE Bond,DJ Harper,RE Koertzen,NA,GAV Baxter,MJ Procter,New Zealand,27,NA,NA,NA,NA
531986,6,Bangladesh,West Indies,male,2011/12,2011/10/21,West Indies in Bangladesh Test Series,1,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,bat,Elias Sunny,NJ Llong,HDPK Dharmasena,Sharfuddoula,Enamul Haque,AJ Pycroft,NA,NA,NA,NA,draw,NA
64080,6,West Indies,England,male,2003/04,2004/04/10,England tour of West Indies,4,Antigua Recreation Ground,St John's,West Indies,bat,BC Lara,DB Hair,Aleem Dar,NA,BR Doctrove,MJ Procter,NA,NA,NA,NA,draw,NA
64076,6,New Zealand,South Africa,male,2003/04,2004/03/26,South Africa tour of New Zealand,3,"Basin Reserve, Wellington",Wellington,South Africa,field,GC Smith,EAR de Silva,Aleem Dar,NA,GAV Baxter,CH Lloyd,South Africa,NA,6,NA,NA,NA
1276903,6,New Zealand,England,male,2022,2022/06/23,New Zealand tour of England,3,"Headingley, Leeds",Leeds,New Zealand,bat,MJ Leach,RA Kettleborough,M Erasmus,DJ Millns,Aleem Dar,DC Boon,England,NA,7,NA,NA,NA
1317148,6,Bangladesh,West Indies,male,2022,2022/06/24,Bangladesh tour of West Indies,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,field,KR Mayers,RK Illingworth,JS Wilson,LS Reifer,GO Brathwaite,JJ Crowe,West Indies,NA,10,NA,NA,NA
1307301,6,Sri Lanka,Australia,male,2022,2022/06/29,Australia tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,C Green,Nitin Menon,HDPK Dharmasena,RR Wimalasiri,RSA Palliyaguruge,J Srinath,Australia,NA,10,NA,NA,NA
1320741,6,India,England,male,2022,2022/07/01,India tour of England,5,"Edgbaston, Birmingham",Birmingham,England,field,JM Bairstow,RA Kettleborough,Aleem Dar,AG Wharf,M Erasmus,DC Boon,England,NA,7,NA,NA,NA
216055,6,Zimbabwe,New Zealand,male,2005,2005/08/15,New Zealand tour of Zimbabwe,2,Queens Sports Club,Bulawayo,Zimbabwe,bat,SE Bond,MR Benson,DB Hair,NA,KC Barbour,BC Broad,New Zealand,46,NA,1,NA,NA
226363,6,India,Sri Lanka,male,2005/06,2005/12/18,Sri Lanka tour of India,3,Sardar Patel Stadium,Ahmedabad,India,bat,Harbhajan Singh,Nadeem Ghauri,BF Bowden,NA,I Shivram,CH Lloyd,India,259,NA,NA,NA,NA
238167,6,Bangladesh,Sri Lanka,male,2005/06,2006/02/28,Sri Lanka tour of Bangladesh,1,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,bat,Mohammad Ashraful,SA Bucknor,Asad Rauf,NA,AFM Akhtaruddin,CH Lloyd,Sri Lanka,NA,8,NA,NA,NA
238171,6,Bangladesh,Australia,male,2005/06,2006/04/09,Australia tour of Bangladesh,1,Khan Shaheb Osman Ali Stadium,Fatullah,Bangladesh,bat,AC Gilchrist,Nadeem Ghauri,Aleem Dar,NA,AFM Akhtaruddin,JJ Crowe,Australia,NA,3,NA,NA,NA
238186,6,England,India,male,2005/06,2006/03/09,England tour of India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,England,bat,A Kumble,SJA Taufel,DB Hair,NA,AV Jayaprakash,RS Madugalle,India,NA,9,NA,NA,NA
238207,6,New Zealand,South Africa,male,2005/06,2006/05/05,New Zealand tour of South Africa,3,The Wanderers Stadium,Johannesburg,South Africa,field,GC Smith,DB Hair,EAR de Silva,NA,IL Howell,RS Madugalle,South Africa,NA,4,NA,NA,NA
351679,6,Australia,New Zealand,male,2008/09,2008/11/20,Trans-Tasman Trophy,1,"Brisbane Cricket Ground, Woolloongabba",Brisbane,New Zealand,field,MG Johnson,RE Koertzen,BR Doctrove,NS McNamara,RJ Tucker,BC Broad,Australia,149,NA,NA,NA,NA
64012,6,Australia,England,male,2002/03,2002/12/26,England tour of Australia,4,Melbourne Cricket Ground,Melbourne,Australia,bat,JL Langer,RB Tiffin,DL Orchard,NA,DB Hair,Wasim Raja,Australia,NA,5,NA,NA,NA
64048,6,Australia,Zimbabwe,male,2003/04,2003/10/09,Zimbabwe tour of Australia,1,"Western Australia Cricket Association Ground, Perth",Perth,Zimbabwe,field,ML Hayden,S Venkataraghavan,P Willey,NA,SJ Davis,GR Viswanath,Australia,175,NA,1,NA,NA
64053,6,England,Bangladesh,male,2003/04,2003/10/29,England tour of Bangladesh,2,"MA Aziz Stadium, Chittagong",Chattogram,Bangladesh,field,RL Johnson,EAR de Silva,Aleem Dar,NA,Mahbubur Rahman,Wasim Raja,England,329,NA,NA,NA,NA
64063,6,South Africa,West Indies,male,2003/04,2003/12/12,West Indies tour of South Africa,1,"New Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,M Ntini,SJA Taufel,DB Hair,NA,BG Jerling,RS Madugalle,South Africa,189,NA,NA,NA,NA
64075,6,South Africa,New Zealand,male,2003/04,2004/03/18,South Africa tour of New Zealand,2,Eden Park,Auckland,New Zealand,field,CS Martin,EAR de Silva,Aleem Dar,NA,DB Cowie,CH Lloyd,New Zealand,NA,9,NA,NA,NA
64118,6,South Africa,England,male,2004/05,2005/01/02,England tour of South Africa,3,Newlands,Cape Town,South Africa,bat,JH Kallis,SA Bucknor,DJ Harper,NA,BG Jerling,CH Lloyd,South Africa,196,NA,NA,NA,NA
914203,6,New Zealand,Sri Lanka,male,2015/16,2015/12/10,Sri Lanka in New Zealand Test Series,1,University Oval,Dunedin,Sri Lanka,field,MJ Guptill,NJ Llong,RA Kettleborough,DJ Walker,PR Reiffel,DC Boon,New Zealand,122,NA,NA,NA,NA
1307302,6,Australia,Sri Lanka,male,2022,2022/07/08,Australia tour of Sri Lanka,2,Galle International Stadium,Galle,Australia,bat,NGRP Jayasuriya,MA Gough,HDPK Dharmasena,LE Hannibal,Nitin Menon,J Srinath,Sri Lanka,39,NA,1,NA,NA
1276916,6,England,South Africa,male,2022,2022/08/17,South Africa tour of England,1,"Lord's, London",London,South Africa,field,K Rabada,RK Illingworth,Nitin Menon,AG Wharf,CB Gaffaney,RS Madugalle,South Africa,12,NA,1,NA,NA
1276917,6,South Africa,England,male,2022,2022/08/25,South Africa tour of England,2,"Old Trafford, Manchester",Manchester,South Africa,bat,BA Stokes,RK Illingworth,CB Gaffaney,M Burns,Nitin Menon,RS Madugalle,England,85,NA,1,NA,NA
1276918,6,South Africa,England,male,2022,2022/09/08,South Africa tour of England,3,"Kennington Oval, London",London,England,field,OE Robinson,RA Kettleborough,Nitin Menon,MJ Saggers,CB Gaffaney,RS Madugalle,England,NA,9,NA,NA,NA
1317484,6,Australia,West Indies,male,2022/23,2022/11/30,West Indies tour of Australia,1,Perth Stadium,Perth,Australia,bat,M Labuschagne,RJ Tucker,RK Illingworth,SJ Nogajski,HDPK Dharmasena,BC Broad,Australia,164,NA,NA,NA,NA
1317485,6,Australia,West Indies,male,2022/23,2022/12/08,West Indies tour of Australia,2,Adelaide Oval,Adelaide,Australia,bat,TM Head,RJ Tucker,HDPK Dharmasena,PJ Gillespie,RK Illingworth,BC Broad,Australia,419,NA,NA,NA,NA
1317492,6,South Africa,Australia,male,2022/23,2022/12/17,South Africa tour of Australia,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,field,TM Head,RJ Tucker,CB Gaffaney,DM Koch,RA Kettleborough,RB Richardson,Australia,NA,6,NA,NA,NA
1330873,6,Pakistan,England,male,2022/23,2022/12/17,England tour of Pakistan,3,"National Stadium, Karachi",Karachi,Pakistan,bat,HC Brook,JS Wilson,Ahsan Raza,Asif Yaqoob,M Erasmus,AJ Pycroft,England,NA,8,NA,NA,NA
1340848,6,India,Bangladesh,male,2022/23,2022/12/14,India tour of Bangladesh,1,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,India,bat,Kuldeep Yadav,Sharfuddoula,MA Gough,Gazi Sohel,CM Brown,RS Madugalle,India,188,NA,NA,NA,NA
1340849,6,Bangladesh,India,male,2022/23,2022/12/22,India tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,R Ashwin,Sharfuddoula,CM Brown,Masudur Rahman,MA Gough,RS Madugalle,India,NA,3,NA,NA,NA
1317493,6,South Africa,Australia,male,2022/23,2022/12/26,South Africa tour of Australia,2,Melbourne Cricket Ground,Melbourne,Australia,field,DA Warner,RA Kettleborough,PR Reiffel,PJ Gillespie,CB Gaffaney,RB Richardson,Australia,182,NA,1,NA,NA
1339609,6,Pakistan,New Zealand,male,2022/23,2022/12/26,New Zealand tour of Pakistan,1,"National Stadium, Karachi",Karachi,Pakistan,bat,KS Williamson,AG Wharf,Aleem Dar,Asif Yaqoob,Ahsan Raza,Muhammad Javed,NA,NA,NA,NA,draw,NA
1339610,6,New Zealand,Pakistan,male,2022/23,2023/01/02,New Zealand tour of Pakistan,2,"National Stadium, Karachi",Karachi,New Zealand,bat,Sarfraz Ahmed,AG Wharf,Aleem Dar,Rashid Riaz,Ahsan Raza,DC Boon,NA,NA,NA,NA,draw,NA
1317494,6,Australia,South Africa,male,2022/23,2023/01/04,South Africa tour of Australia,3,Sydney Cricket Ground,Sydney,Australia,bat,UT Khawaja,PR Reiffel,CB Gaffaney,DM Koch,RA Kettleborough,RB Richardson,NA,NA,NA,NA,draw,NA
64062,6,India,Australia,male,2003/04,2004/01/02,India tour of Australia,4,Sydney Cricket Ground,Sydney,India,bat,SR Tendulkar,SA Bucknor,BF Bowden,NA,PD Parker,MJ Procter,NA,NA,NA,NA,draw,NA
64013,6,England,Australia,male,2002/03,2003/01/02,England tour of Australia,5,Sydney Cricket Ground,Sydney,England,bat,MP Vaughan,RB Tiffin,DL Orchard,NA,SJA Taufel,Wasim Raja,England,225,NA,NA,NA,NA
1350681,6,West Indies,Zimbabwe,male,2022/23,2023/02/04,West Indies tour of Zimbabwe,1,"Queens Sports Club, Bulawayo",Bulawayo,West Indies,bat,T Chanderpaul,PR Reiffel,L Rusere,F Mutizwa,I Chabi,JJ Crowe,NA,NA,NA,NA,draw,NA
1348652,6,Australia,India,male,2022/23,2023/02/09,Australia tour of India,1,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,Australia,bat,RA Jadeja,RK Illingworth,Nitin Menon,KN Ananthapadmanabhan,MA Gough,AJ Pycroft,India,132,NA,1,NA,NA
1350682,6,Zimbabwe,West Indies,male,2022/23,2023/02/12,West Indies tour of Zimbabwe,2,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,G Motie,PR Reiffel,L Rusere,C Phiri,I Chabi,JJ Crowe,West Indies,4,NA,1,NA,NA
1322355,6,England,New Zealand,male,2022/23,2023/02/16,England tour of New Zealand,1,"Bay Oval, Mount Maunganui",Mount Maunganui,New Zealand,field,HC Brook,CB Gaffaney,Aleem Dar,CM Brown,RJ Tucker,DC Boon,England,267,NA,NA,NA,NA
1348653,6,Australia,India,male,2022/23,2023/02/17,Australia tour of India,2,"Arun Jaitley Stadium, Delhi",Delhi,Australia,bat,RA Jadeja,Nitin Menon,MA Gough,AK Chaudhary,RK Illingworth,AJ Pycroft,India,NA,6,NA,NA,NA
1322356,6,England,New Zealand,male,2022/23,2023/02/24,England tour of New Zealand,2,"Basin Reserve, Wellington",Wellington,New Zealand,field,KS Williamson,RJ Tucker,CB Gaffaney,WR Knights,Aleem Dar,DC Boon,New Zealand,1,NA,NA,NA,NA
1339599,6,South Africa,West Indies,male,2022/23,2023/02/28,West Indies tour of South Africa,1,"SuperSport Park, Centurion",Centurion,South Africa,bat,AK Markram,M Erasmus,HDPK Dharmasena,A Paleker,PR Reiffel,RS Madugalle,South Africa,87,NA,NA,NA,NA
1348654,6,India,Australia,male,2022/23,2023/03/01,Australia tour of India,3,"Holkar Cricket Stadium, Indore",Indore,India,bat,NM Lyon,Nitin Menon,JS Wilson,VK Sharma,RA Kettleborough,BC Broad,Australia,NA,9,NA,NA,NA
1339600,6,South Africa,West Indies,male,2022/23,2023/03/08,West Indies tour of South Africa,2,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,T Bavuma,PR Reiffel,M Erasmus,AT Holdstock,HDPK Dharmasena,RS Madugalle,South Africa,284,NA,NA,NA,NA
1322357,6,Sri Lanka,New Zealand,male,2022/23,2023/03/09,Sri Lanka tour of New Zealand,1,"Hagley Oval, Christchurch",Christchurch,New Zealand,field,DJ Mitchell,MA Gough,CB Gaffaney,CM Brown,RK Illingworth,RB Richardson,New Zealand,NA,2,NA,NA,NA
